user,circle,friend
12800,62,12968
12800,62,12951
12800,62,12822
12800,62,13159
12800,62,13132
12800,62,13307
12800,62,12814
12800,62,12997
12800,62,12842
12800,62,12933
12800,62,12878
12800,62,12983
12800,62,13198
12800,62,13318
12800,62,13161
12800,62,13331
12800,62,13083
12800,62,13248
12800,62,13284
12800,62,13147
12800,62,13308
12800,62,13247
12800,62,13064
12800,62,13113
12800,62,13120
12800,592,12864
12800,592,12915
12800,592,12875
12800,592,12837
12800,592,6779
12800,592,12838
12800,592,12807
12800,592,13258
12800,592,12857
12800,592,13239
12800,592,13184
12800,592,13069
12800,592,13290
12800,592,12982
12800,592,13310
12800,592,13305
12800,592,12969
12800,592,13347
12800,592,13252
12800,592,13174
12800,592,13012
12800,592,12967
12800,592,12844
12800,592,13079
12800,592,12902
12800,592,6848
12800,592,6785
12800,592,13269
12800,592,13164
12800,592,13335
12800,592,12911
12800,592,12905
12800,592,12959
12800,592,12808
12800,592,12904
12800,592,13155
12800,592,12947
12800,592,12810
12800,592,13040
12800,592,13220
12800,592,12898
12800,592,12899
12800,592,13046
12800,592,13260
12800,592,12999
12800,592,13295
12800,592,13328
12800,592,13343
12800,592,13266
12800,592,13102
12800,592,13203
12800,592,12884
12800,592,12841
12800,592,13243
12800,592,13300
12800,592,13320
12800,592,13118
12800,592,13087
12800,592,13333
12800,592,13177
12800,592,12954
12800,592,6745
12800,592,12889
12800,592,12872
12800,592,13225
12800,592,13194
12800,592,6774
12800,592,13272
12800,70,12840
12800,70,13153
12800,70,13106
12800,70,13090
12800,70,12843
12800,70,13350
12800,70,13182
12800,70,13008
12800,70,13217
12800,70,13085
12800,70,12936
12800,70,13089
12800,70,13031
12800,70,13033
12800,70,13276
12800,70,12976
12800,70,12939
12800,70,13053
12800,70,12815
12800,70,13073
12800,70,12907
12800,70,13133
12800,70,13054
12800,70,13329
12800,70,12900
12800,70,13011
12800,70,12836
12800,70,13200
12800,70,13034
12800,70,13044
12800,70,12867
12800,70,13159
12800,70,13274
12800,70,12983
12800,70,13331
12800,70,13076
12800,70,13147
12800,70,13308
12800,70,13247
12800,70,13064
12800,70,13113
12800,909,13141
12800,909,13038
12800,909,12966
12800,909,12988
12800,909,13238
12800,909,13342
12800,909,12911
12800,909,13047
12800,909,13074
12800,909,12941
12800,909,12904
12800,909,12964
12800,909,13151
12800,909,13170
12800,909,12806
12800,909,12949
12800,909,13115
12800,904,12840
12800,904,13293
12800,904,13153
12800,904,13106
12800,904,13090
12800,904,12903
12800,904,12843
12800,904,12881
12800,904,13350
12800,904,13010
12800,904,13262
12800,904,13140
12800,904,13182
12800,904,13256
12800,904,13228
12800,904,13216
12800,904,13008
12800,904,13026
12800,904,13142
12800,904,13292
12800,904,13344
12800,904,12924
12800,904,12877
12800,904,13172
12800,904,12848
12800,904,12816
12800,904,12891
12800,904,13051
12800,904,13126
12800,904,12901
12800,904,13217
12800,904,13085
12800,904,12913
12800,904,13110
12800,904,13259
12800,904,13104
12800,904,12938
12800,904,12953
12800,904,13211
12800,904,13303
12800,904,12860
12800,904,12827
12800,904,12942
12800,904,13240
12800,904,13089
12800,904,13031
12800,904,13033
12800,904,12825
12800,904,13276
12800,904,12856
12800,904,13236
12800,904,13127
12800,904,13066
12800,904,13163
12800,904,13109
12800,904,12976
12800,904,12869
12800,904,13007
12800,904,12804
12800,904,13071
12800,904,12939
12800,904,13053
12800,904,12974
12800,904,12920
12800,904,12851
12800,904,12815
12800,904,13073
12800,904,12907
12800,904,13264
12800,904,12973
12800,904,13081
12800,904,13133
12800,904,12994
12800,904,13348
12800,904,13068
12800,904,13049
12800,904,13231
12800,904,13054
12800,904,12923
12800,904,13210
12800,904,12897
12800,904,13329
12800,904,12975
12800,904,12802
12800,904,12862
12800,904,12961
12800,904,12859
12800,904,13136
12800,904,13207
12800,904,12960
12800,904,13232
12800,904,12858
12800,904,12928
12800,904,13280
12800,904,12805
12800,904,13281
12800,904,13288
12800,904,12809
12800,904,12900
12800,904,13341
12800,904,13234
12800,904,13309
12800,904,13251
12800,904,12944
12800,904,13056
12800,904,13116
12800,904,13086
12800,904,13101
12800,904,12828
12800,904,13009
12800,904,13005
12800,904,13082
12800,904,13107
12800,904,13314
12800,904,13011
12800,904,13092
12800,904,12908
12800,904,12836
12800,904,12801
12800,904,13345
12800,904,12879
12800,904,13336
12800,904,13042
12800,904,13178
12800,904,12962
12800,904,12981
12800,904,13245
12800,904,13036
12800,904,13121
12800,904,13200
12800,904,12993
12800,904,13070
12800,904,13034
12800,904,13179
12800,904,12894
12800,904,12977
12800,904,13313
12800,904,13273
12800,904,12820
12800,904,13065
12800,904,13226
12800,904,12826
12800,904,12970
12800,904,13084
12800,904,13324
12800,904,12965
12800,904,13003
12800,904,13044
12800,904,13249
12800,904,13137
12800,904,12867
12800,904,13048
12800,904,12972
12800,904,12968
12800,904,13301
12800,904,12951
12800,904,12822
12800,904,13159
12800,904,13274
12800,904,13132
12800,904,13307
12800,904,12814
12800,904,12997
12800,904,12842
12800,904,12933
12800,904,12878
12800,904,12983
12800,904,13198
12800,904,13318
12800,904,13161
12800,904,13331
12800,904,13083
12800,904,13248
12800,904,13076
12800,904,13284
12800,904,13147
12800,904,13308
12800,904,13247
12800,904,13064
12800,904,13113
12800,904,13120
12800,906,12971
12800,906,12849
12800,906,13246
12800,906,13117
12800,906,13041
12800,906,13067
12800,906,13311
12800,906,12821
12800,906,12839
12800,906,13277
12800,906,13206
12800,906,12892
12800,906,13330
12800,906,12987
12800,906,13160
12800,906,13152
12800,906,12955
12800,906,13063
12800,906,13209
12800,906,12832
12800,906,13188
12800,906,13319
12800,906,13181
12800,906,13312
12800,906,13028
12800,906,12895
12800,906,13014
12800,906,13241
12800,906,12882
12800,906,13316
12800,906,13349
12800,906,12812
12800,906,13338
12800,906,12819
12800,906,13199
12800,906,13156
12800,906,13154
12800,906,13131
12800,906,13001
12800,906,12926
12800,906,13332
12800,906,13183
12800,906,13138
12800,906,13176
12800,906,13237
12800,906,12931
12800,906,13006
12800,906,13315
12800,906,12817
12800,906,13279
12800,906,13123
12800,906,13060
12800,906,12886
12800,906,13135
12800,906,12952
12800,906,12989
12800,906,13022
12800,906,13190
12800,906,13035
12800,906,12896
12800,906,13337
12800,906,12948
12800,906,13105
12800,906,12945
12800,906,13193
12800,906,13287
12800,906,12887
12800,906,13201
12800,906,12874
12800,906,13227
12800,906,13141
12800,906,12914
12800,906,12990
12800,906,12991
12800,906,13097
12800,906,13346
12800,906,13224
12800,906,13222
12800,906,13230
12800,906,13297
12800,906,13299
12800,906,13052
12800,906,13253
12800,906,13325
12800,906,13058
12800,906,13130
12800,906,12921
12800,906,12876
12800,906,13061
12800,906,13088
12800,906,12909
12800,906,13254
12800,906,12854
12800,906,12985
12800,906,13057
12800,906,13219
12800,906,13167
12800,906,12917
12800,906,12918
12800,906,13235
12800,906,13000
12800,906,13002
12800,906,12995
12800,906,12833
12800,906,13233
12800,906,13221
12800,906,13180
12800,906,13077
12800,906,13149
12800,906,12950
12800,906,13020
12800,906,13016
12800,906,13134
12800,906,13023
12800,906,13189
12800,906,13321
12800,906,13289
12800,906,13257
12800,906,12919
12800,906,12986
12800,906,13030
12800,906,12940
12800,906,13095
12800,906,13125
12800,906,13202
12800,906,13032
12800,906,12956
12800,906,12847
12800,906,12984
12800,906,13351
12800,906,13171
12800,906,12829
12800,906,13326
12800,906,12998
12800,906,13250
12800,906,12929
12800,906,12996
12800,906,13169
12800,906,12866
12800,906,12910
12800,906,12823
12800,906,12980
12800,906,12835
12800,906,12885
12800,906,12978
12800,906,12846
12800,906,13294
12800,906,12873
12800,906,12871
12800,906,13114
12800,906,12943
12800,906,13166
12800,906,13327
12800,906,13027
12800,906,13340
12800,906,13099
12800,906,12868
12800,906,13205
12800,906,13059
12800,906,13019
12800,906,13146
12800,906,12937
12800,906,12850
12800,906,13158
12800,906,13038
12800,906,13302
12800,906,13078
12800,906,12992
12800,906,13186
12800,906,13187
12800,906,12893
12800,906,13268
12800,906,12958
12800,906,13018
12800,906,12811
12800,906,13192
12800,906,13282
12800,906,13285
12800,906,13050
12800,906,13185
12800,906,12830
12800,906,13275
12800,906,12912
12800,906,13270
12800,906,13024
12800,906,12916
12800,906,13096
12800,906,13111
12800,906,12870
12800,906,13168
12800,906,13144
12800,906,12979
12800,906,13296
12800,906,13037
12800,906,13043
12800,906,12890
12800,906,13298
12800,906,12922
12800,906,13094
12800,906,13148
12800,906,13162
12800,906,13212
12800,906,12818
12800,906,13093
12800,906,12883
12800,906,12852
12800,906,13223
12800,906,13334
12800,906,13091
12800,906,12865
12800,906,13029
12800,906,13025
12800,906,12855
12800,906,13271
12800,906,12845
12800,906,13124
12800,906,13229
12800,906,13196
12800,906,13317
12800,906,12957
12800,906,13062
12800,906,12813
12800,906,13129
12800,906,13197
12800,906,13213
12800,906,13218
12800,906,12925
12800,906,12831
12800,906,13265
12800,906,13322
12800,906,13119
12800,906,13045
12800,906,13165
12800,906,13157
12800,906,13150
12800,906,12934
12800,906,13191
12800,906,13291
12800,906,13306
12800,906,13323
12800,906,13143
12800,906,12935
12800,906,12963
12800,907,13199
12800,907,13058
12800,907,13233
12800,907,13077
12800,907,13134
12800,907,13095
12800,907,12829
12800,907,13186
12800,907,13218
12800,900,13041
12800,900,13067
12800,900,13277
12800,900,13206
12800,900,12892
12800,900,12987
12800,900,13063
12800,900,13209
12800,900,13188
12800,900,13319
12800,900,13181
12800,900,13312
12800,900,13028
12800,900,12895
12800,900,13014
12800,900,12882
12800,900,13316
12800,900,12812
12800,900,13338
12800,900,13001
12800,900,13332
12800,900,13138
12800,900,13315
12800,900,13135
12800,900,13022
12800,900,13097
12800,900,13224
12800,900,13325
12800,900,13057
12800,900,12918
12800,900,13002
12800,900,12995
12800,900,13221
12800,900,12950
12800,900,13321
12800,900,13250
12800,900,12866
12800,900,12980
12800,900,12885
12800,900,12978
12800,900,12846
12800,900,13294
12800,900,12871
12800,900,13166
12800,900,13205
12800,900,13059
12800,900,13019
12800,900,12937
12800,900,13158
12800,900,13038
12800,900,12893
12800,900,12958
12800,900,13282
12800,900,13285
12800,900,13270
12800,900,13096
12800,900,12870
12800,900,12890
12800,900,12922
12800,900,13212
12800,900,13223
12800,900,13334
12800,900,12865
12800,900,13029
12800,900,13025
12800,900,12855
12800,900,13271
12800,900,12845
12800,900,13196
12800,900,13317
12800,900,12813
12800,900,13129
12800,900,13197
12800,900,13213
12800,900,12925
12800,901,12864
12800,901,12915
12800,901,6779
12800,901,12838
12800,901,12807
12800,901,12857
12800,901,13239
12800,901,13184
12800,901,13310
12800,901,13305
12800,901,12969
12800,901,13347
12800,901,12967
12800,901,12902
12800,901,6848
12800,901,6785
12800,901,13164
12800,901,12911
12800,901,12959
12800,901,12904
12800,901,12947
12800,901,12810
12800,901,13046
12800,901,13260
12800,901,12999
12800,901,13295
12800,901,13266
12800,901,13102
12800,901,13203
12800,901,13320
12800,901,13333
12800,901,12889
12800,901,13194
12800,901,6774
12800,902,13072
12800,902,13244
12800,902,13215
12800,902,13175
12800,902,12824
12800,902,13242
12800,902,13263
12800,902,12946
12800,902,13112
12800,903,13339
12800,903,12896
12800,903,13297
12800,903,13130
12800,903,13149
12800,903,12986
12800,903,12984
12800,903,13351
12800,903,13013
12800,903,13055
12800,903,13098
12800,903,13286
12800,903,12930
12800,903,13173
23157,1411,23277
23157,1411,23221
23157,1411,23237
23157,1411,23211
23157,1411,23182
23157,1411,23284
23157,1415,23177
23157,1415,23281
23157,1415,23173
23157,1415,23160
23157,1415,23190
23157,1415,23292
23157,1415,23275
23157,1415,23179
23157,1415,23243
23157,1415,23253
23157,1415,23223
23157,1415,23233
23157,1415,23283
23157,1415,23229
23157,1415,23186
23157,1415,23293
23157,1415,23264
23157,1415,23164
23157,1415,23262
23157,1415,23208
23157,1415,23169
23157,1415,23215
23157,1415,23259
23157,1415,23257
23157,1415,23251
23157,1415,23168
23157,1415,23236
23157,1415,23279
23157,110,23235
23157,110,23269
23157,110,23185
23157,110,23209
23157,110,23258
23157,110,23238
23157,110,23184
23157,110,23187
23157,110,23292
23157,110,23165
23157,110,23275
23157,110,23179
23157,110,23243
23157,110,23247
23157,110,23161
23157,110,23166
23157,110,23216
23157,110,23186
23157,110,23293
23157,110,23264
23157,110,23286
23157,110,23262
23157,110,23208
23157,110,23169
23157,110,23219
23157,110,23260
23157,110,23170
23157,363,23167
23157,363,23265
23157,363,23220
23157,363,23294
23157,363,23246
23157,363,23245
23157,363,23231
23157,363,23274
23157,363,23252
23157,363,23195
23157,363,23172
23157,363,23272
23157,39,23224
23157,39,23189
23157,39,23194
23157,39,23213
23157,39,23267
23157,39,23289
23157,39,23282
23157,39,23269
23157,39,23205
23157,39,23201
23157,39,23254
23157,39,23206
23157,39,23226
23157,39,23198
23157,39,23199
23157,39,23193
23157,39,23185
23157,39,23281
23157,39,23263
23157,39,23173
23157,39,23211
23157,39,23248
23157,39,23174
23157,39,23204
23157,39,23240
23157,39,23275
23157,39,23179
23157,39,23182
23157,39,23222
23157,39,23214
23157,39,23171
23157,39,23196
23157,39,23207
23157,39,23251
23157,39,23279
23157,36,23250
23157,36,23289
23157,36,23256
23157,36,23288
23157,36,23162
23157,36,23290
23157,36,23181
23157,36,23298
23157,36,23285
23157,36,23192
23157,36,23202
23157,36,23266
23157,36,23249
23157,36,23244
23157,36,23227
23157,36,23234
23157,36,23218
23157,36,23225
23157,36,23291
23157,36,23295
23157,36,23171
23157,36,23242
23157,416,23250
23157,416,23268
23157,416,23191
23157,416,23289
23157,416,23235
23157,416,23178
23157,416,23296
23157,416,23256
23157,416,23288
23157,416,23270
23157,416,23162
23157,416,23255
23157,416,23261
23157,416,23177
23157,416,23209
23157,416,23258
23157,416,23281
23157,416,23158
23157,416,23238
23157,416,23298
23157,416,23183
23157,416,23285
23157,416,23173
23157,416,23184
23157,416,23187
23157,416,23159
23157,416,23190
23157,416,23292
23157,416,23165
23157,416,23175
23157,416,23275
23157,416,23163
23157,416,23179
23157,416,23243
23157,416,23249
23157,416,23297
23157,416,23244
23157,416,23253
23157,416,23210
23157,416,23227
23157,416,23247
23157,416,23223
23157,416,23161
23157,416,23233
23157,416,23212
23157,416,23166
23157,416,23234
23157,416,23283
23157,416,23229
23157,416,23216
23157,416,23218
23157,416,23225
23157,416,23291
23157,416,23186
23157,416,23295
23157,416,23293
23157,416,23264
23157,416,23164
23157,416,23286
23157,416,23262
23157,416,23208
23157,416,23171
23157,416,23169
23157,416,23215
23157,416,23219
23157,416,23259
23157,416,23257
23157,416,23196
23157,416,23260
23157,416,23251
23157,416,23170
23157,416,23242
23157,416,23168
23157,416,23236
23157,416,23279
23157,416,23280
23157,1409,23178
23157,1409,23256
23157,1409,23270
23157,1409,23180
23157,1409,23162
23157,1409,23261
23157,1409,23290
23157,1409,23232
23157,1409,23239
23157,1409,23181
23157,1409,23217
23157,1409,23271
23157,1409,23287
23157,1409,23298
23157,1409,23183
23157,1409,23285
23157,1409,23159
23157,1409,23192
23157,1409,23175
23157,1409,23202
23157,1409,23266
23157,1409,23249
23157,1409,23297
23157,1409,23244
23157,1409,23210
23157,1409,23161
23157,1409,23212
23157,1409,23234
23157,1409,23218
23157,1409,23225
23157,1409,23291
23157,1409,23295
23157,1409,23171
23157,1409,23242
23157,1408,23200
23157,1408,23270
23157,1408,23180
23157,1408,23180
23157,1408,23197
23157,1408,23228
23157,1408,23239
23157,1408,23217
23157,1408,23271
23157,1408,23287
23157,1408,23298
23157,1408,23159
23157,1408,23163
23157,1408,23266
23157,13,23167
23157,13,23265
23157,13,23282
23157,13,23220
23157,13,23294
23157,13,23246
23157,13,23193
23157,13,23241
23157,13,23245
23157,13,23231
23157,13,23274
23157,13,23252
23157,13,23203
23157,13,23195
23157,13,23160
23157,13,23172
23157,13,23182
23157,13,23233
23157,13,23229
23157,13,23215
23157,13,23259
23157,13,23272
23157,13,23284
23157,13,23168
23157,13,23279
23157,13,23280
23157,10,23268
23157,10,23180
23157,10,23176
23157,10,23177
23157,10,23281
23157,10,23173
23157,10,23190
23157,10,23253
23157,10,23223
23157,10,23283
23157,10,23164
23157,10,23257
23157,10,23236
23157,1405,23194
23157,1405,23213
23157,1405,23269
23157,1405,23205
23157,1405,23201
23157,1405,23226
23157,1405,23198
23157,1405,23263
23157,1405,23188
23157,1405,23203
23157,1405,23248
23157,1405,23222
23157,1405,23214
23157,1404,23189
23157,1404,23213
23157,1404,23267
23157,1404,23254
23157,1404,23206
23157,1404,23278
23157,1404,23226
23157,1404,23199
23157,1404,23263
23157,1404,23203
23157,1404,23273
23157,1404,23248
23157,1404,23276
23157,1404,23230
23157,1404,23222
23157,1404,23214
23157,1404,23207
23157,1407,23250
23157,1407,23289
23157,1407,23235
23157,1407,23288
23157,1407,23255
23157,1407,23185
23157,1407,23209
23157,1407,23258
23157,1407,23281
23157,1407,23158
23157,1407,23238
23157,1407,23184
23157,1407,23187
23157,1407,23165
23157,1407,23249
23157,1407,23247
23157,1407,23166
23157,1407,23216
23157,1407,23286
23157,1407,23219
23157,1407,23260
23157,1407,23170
23157,1406,23250
23157,1406,23255
23157,1406,23158
23157,1406,23188
23157,1406,23203
23157,1406,23237
23157,1406,23273
23157,1406,23276
23157,1406,23230
23157,1406,23219
23157,1406,23170
239,17,306
239,17,281
239,17,311
239,17,247
239,17,342
239,17,315
239,17,297
239,17,303
239,17,304
239,17,343
239,17,333
239,17,296
239,17,250
239,17,255
239,17,331
239,17,248
239,17,340
239,17,265
239,17,322
239,17,289
239,17,344
239,17,287
239,17,326
239,17,249
239,17,324
239,17,307
239,17,290
239,16,335
239,16,253
239,16,325
239,16,320
239,16,283
239,16,258
239,16,284
239,16,318
239,16,330
239,16,241
239,16,276
239,16,312
239,16,340
239,16,301
239,16,334
239,16,291
239,16,295
239,16,242
239,16,337
239,16,338
239,16,273
239,16,277
239,16,293
239,16,251
239,16,279
239,16,285
239,16,267
239,16,243
239,16,240
239,16,298
239,16,302
239,16,286
239,16,305
239,16,282
239,16,294
239,16,256
239,16,313
239,16,263
239,16,274
239,16,339
239,16,309
239,16,336
239,16,310
239,16,264
239,16,266
239,16,269
239,19,280
239,19,308
239,19,254
239,19,246
239,19,270
239,19,314
239,19,299
239,19,329
239,19,261
239,19,271
239,19,327
239,19,259
239,19,317
239,18,300
239,18,252
239,18,332
239,18,328
239,18,268
239,18,272
239,18,323
239,18,288
239,18,257
239,18,292
239,18,245
239,18,319
239,18,275
239,18,341
239,18,282
239,18,321
239,18,339
239,18,244
239,18,316
16378,1094,16611
16378,1094,16550
16378,1094,16436
16378,1094,16602
16378,1094,16632
16378,1094,16586
16378,1094,16559
16378,1094,16563
16378,1094,16545
16378,1094,16484
16378,1094,16534
16378,1094,16487
16378,1094,16613
16378,1094,16503
16378,1094,16514
16378,1094,16633
16378,1094,16619
16378,1094,16631
16378,1094,16420
16378,1094,16481
16378,1094,16386
16378,1094,16419
16378,1094,16426
16378,1094,16499
16378,1094,16576
16378,1094,16583
16378,1094,16587
16378,1094,16405
16378,1095,16464
16378,1095,16605
16378,1095,16622
16378,1095,16546
16378,1095,16582
16378,1092,16461
16378,1092,16557
16378,1092,16433
16378,1092,16440
16378,1092,16464
16378,1093,16529
16378,1093,16617
16378,1093,16457
16378,1093,16571
16378,1093,16526
16378,1091,16637
16378,1091,16391
16378,1091,16510
16378,1091,16623
16378,1091,16425
16378,1091,16530
16378,1091,16452
16378,1091,16628
16378,1091,16451
16378,1091,16507
16378,1091,16494
16378,1091,16612
16378,1091,16603
16378,1091,16641
16378,1091,16392
16378,1091,16556
16378,1091,16456
16378,1091,16473
16378,1091,16621
16378,1091,16401
16378,1091,16568
16378,1091,16443
16378,1091,16389
16378,1091,16488
16378,1091,16599
16378,1091,16564
16378,1091,16429
16378,1091,16551
16378,1091,16504
16378,1091,16536
16378,1091,16593
16378,1091,16413
16378,1091,16393
16378,1091,16589
16378,1091,16614
16378,1091,16527
16378,1091,16403
16378,1091,16491
16378,1091,16566
16378,1091,16607
16378,1091,16459
16378,1091,16616
16378,1091,16629
16378,1091,16398
16378,1091,16410
16378,1091,16492
16378,1091,16416
16378,1091,16601
16378,1091,16635
16378,1091,16478
16378,1091,16549
16378,1091,16528
16378,1091,16404
16378,1091,16553
16378,1091,16543
16378,1091,16411
16378,1091,16450
16378,1091,16467
16378,1091,16460
22824,1399,22853
22824,1399,22986
22824,1399,22990
22824,1399,23013
22824,1399,23016
22824,1399,23002
22824,1398,22905
22824,1398,22883
22824,1398,22972
22824,1398,22843
22824,1398,22962
22824,1398,23029
22824,1398,22990
22824,1398,22939
22824,1398,23062
22824,1398,23023
22824,1394,22852
22824,1394,23051
22824,1394,22953
22824,1394,23004
22824,1394,23041
22824,1394,23006
22824,1394,22907
22824,1394,22942
22824,1394,22833
22824,1394,22930
22824,1394,22880
22824,1394,23024
22824,1394,22944
22824,1394,22934
22824,1394,22954
22824,1394,22876
22824,1394,22900
22824,1394,22964
22824,1394,22937
22824,1394,22963
22824,1394,23044
22824,1394,22828
22824,1394,22929
22824,1394,22982
22824,1394,22979
22824,1394,22976
22824,1394,22948
22824,1394,23055
22824,1394,22832
22824,1394,22932
22824,1394,22898
22824,1394,22914
22824,1394,22989
22824,1396,23030
22824,1396,22841
22824,1396,22906
22824,1396,22933
22824,1396,22853
22824,1396,22990
22824,1396,22829
22824,1396,23013
22824,1396,22826
22824,1392,23060
22824,1392,22949
22824,1392,22848
22824,1392,22843
22824,1392,23029
22824,1392,22829
22824,1392,22939
22824,1392,23062
22824,1392,23013
22824,1392,22826
22824,1392,23012
22824,1392,23023
22824,1392,23016
22824,1392,23043
22824,62,22987
22824,62,23020
22824,62,23048
22824,62,22988
22824,62,22922
22824,62,22928
22824,62,22885
22824,62,22892
22824,62,22891
22824,62,22859
22824,62,23015
22824,62,22881
22824,281,22877
22824,281,22840
22824,281,22956
22824,281,22895
22824,281,22862
22824,281,22938
22824,281,23034
22824,281,22996
22824,538,22841
22824,538,22978
22824,538,22895
22824,538,22857
22824,538,22938
22824,538,23049
22824,538,23034
22824,538,23043
22824,538,23002
22824,15,22997
22824,15,22940
22824,15,22849
22824,15,23000
22824,15,23058
22824,15,22844
22824,15,22936
22824,15,22926
22824,13,23035
22824,13,22955
22824,13,22879
22824,13,22981
22824,13,22920
22824,13,23010
22824,13,22975
22824,13,23054
22824,13,22899
22824,74,22825
22824,74,22858
22824,74,22950
22824,74,22972
22824,74,22931
22824,74,22856
22824,74,22866
22824,74,22970
22824,74,23039
22824,74,22867
25568,84,25625
25568,84,25675
25568,84,25601
25568,84,25599
25568,84,25626
25568,84,25656
25568,84,25687
25568,84,25705
25568,84,25674
25568,84,25643
25568,84,25598
25568,84,25622
25568,84,25586
25568,84,25701
25568,84,25610
25568,84,25636
25568,84,25639
25568,1501,25691
25568,1501,25591
25568,1501,25632
25568,1501,25611
25568,1501,25599
25568,1501,25626
25568,1501,25695
25568,1501,25572
25568,1501,25629
25568,1501,25630
25568,1501,25656
25568,1501,25687
25568,1501,25705
25568,1501,25674
25568,1501,25643
25568,1501,25598
25568,1501,25622
25568,1501,25586
25568,1501,25701
25568,1501,25610
25568,1501,25636
25568,1501,25639
25568,1502,25605
25568,1502,25702
25568,1502,25624
25568,1502,25671
25568,1502,25703
25568,1502,25696
25568,1502,25707
25568,1502,25650
25568,1502,25640
25568,1502,25655
25568,1502,25581
25568,1502,25595
25568,1502,25664
25568,1502,25672
25568,1502,25615
25568,1502,25670
25568,1502,25690
25568,1502,25569
25568,1502,25619
25568,1502,25689
25568,1502,25706
25568,1502,25692
25568,1502,25697
25568,1502,25576
25568,1502,25574
25568,1502,25654
25568,1502,25628
25568,1502,25644
25568,1502,25593
25568,1502,25627
25568,1502,25682
25568,1502,25575
25568,1502,25693
25568,1502,25580
25568,1502,25653
25568,1502,25603
25568,1502,25620
25568,1502,25621
25568,1502,25679
25568,1502,25646
25568,1502,25638
25568,1502,25608
25568,1502,25571
25568,1502,25678
25568,1502,25631
25568,1502,25606
25568,1502,25607
25568,1502,25583
25568,1502,25577
25568,1502,25589
25568,1502,25680
25568,1502,25681
25568,1502,25582
25568,1503,25647
25568,1503,25623
25568,1503,25703
25568,1503,25618
25568,1503,25673
25568,1503,25637
25568,1503,25581
25568,1503,25595
25568,1503,25672
25568,1503,25663
25568,1503,25573
25568,1503,25706
25568,1503,25692
25568,1503,25632
25568,1503,25628
25568,1503,25614
25568,1503,25644
25568,1503,25635
25568,1503,25593
25568,1503,25682
25568,1503,25683
25568,1503,25578
25568,1503,25652
25568,1503,25603
25568,1503,25679
25568,1503,25613
25568,1503,25590
25568,1503,25678
25568,1503,25606
25568,1503,25589
25568,1505,25584
25568,1505,25596
25568,1505,25641
25568,1505,25677
25568,1505,25570
25568,1505,25698
25568,1507,25617
25568,1507,25592
25568,1507,25676
25568,1507,25686
25568,1507,25666
25568,1508,25673
25568,1508,25663
25568,1508,25573
25568,1508,25632
25568,1508,25614
25568,1508,25683
25568,1508,25652
25568,1508,25613
25568,1508,25590
25568,1508,25607
25568,1509,25579
25568,1509,25662
25568,1509,25633
25568,1509,25667
25568,1509,25597
25568,421,25605
25568,421,25702
25568,421,25624
25568,421,25671
25568,421,25696
25568,421,25707
25568,421,25650
25568,421,25640
25568,421,25655
25568,421,25664
25568,421,25615
25568,421,25670
25568,421,25690
25568,421,25569
25568,421,25619
25568,421,25689
25568,421,25697
25568,421,25576
25568,421,25574
25568,421,25654
25568,421,25627
25568,421,25575
25568,421,25693
25568,421,25580
25568,421,25653
25568,421,25620
25568,421,25621
25568,421,25646
25568,421,25638
25568,421,25608
25568,421,25571
25568,421,25631
25568,421,25607
25568,421,25583
25568,421,25577
25568,421,25680
25568,421,25681
25568,421,25582
25568,25,25625
25568,25,25675
25568,25,25657
25568,25,25601
25568,25,25599
25568,25,25626
25568,25,25695
25568,25,25572
25568,25,25629
25568,25,25656
25568,25,25687
25568,25,25705
25568,25,25674
25568,25,25643
25568,25,25598
25568,25,25622
25568,25,25586
25568,25,25701
25568,25,25610
25568,25,25636
25568,25,25639
25568,410,25642
25568,410,25659
25568,410,25660
25568,410,25609
25568,410,25661
25568,410,25688
25568,410,25684
25568,410,25676
25568,410,25588
25568,410,25585
25568,410,25648
25568,410,25686
25568,410,25602
25568,410,25669
25568,410,25594
25568,410,25612
25568,410,25587
25568,18,25617
25568,18,25591
25568,18,25592
25568,18,25632
25568,18,25609
25568,18,25684
25568,18,25676
25568,18,25630
25568,18,25686
25568,18,25669
6726,594,6906
6726,594,6900
6726,594,6767
6726,594,6923
6726,594,6840
6726,594,6883
6726,594,6905
6726,594,6778
6726,594,6805
6726,594,6901
6726,594,6881
6726,594,6907
6726,594,6787
6726,594,6727
6726,594,6865
6726,594,6916
6726,594,6816
6726,594,6788
6726,594,6749
6726,594,6930
6726,594,6847
6726,594,6761
6726,594,6924
6726,594,6748
6726,594,6813
6726,594,6892
6726,594,6775
6726,594,6880
6726,594,6737
6726,594,6841
6726,594,6861
6726,594,6932
6726,594,6929
6726,594,6801
6726,594,6746
6726,594,6799
6726,594,6857
6726,594,6899
6726,594,6885
6726,594,6911
6726,594,6928
6726,594,6919
6726,594,6786
6726,594,6896
6726,594,6756
6726,594,6757
6726,594,6851
6726,594,6931
6726,594,6889
6726,594,6917
6726,594,6803
6726,594,6835
6726,594,6860
6726,594,6879
6726,594,6753
6726,594,6903
6726,13,6763
6726,13,6782
6726,13,6864
6726,13,6832
6726,13,6729
6726,592,6797
6726,592,6837
6726,592,6779
6726,592,6820
6726,592,6764
6726,592,6918
6726,592,6848
6726,592,6734
6726,592,6785
6726,592,6858
6726,592,6815
6726,592,6882
6726,592,6784
6726,592,6860
6726,592,6890
6726,592,6814
6726,592,6789
