birthday,education;classes;description,education;classes;from;id,education;classes;from;name,education;classes;id,education;classes;name,education;classes;with;id,education;classes;with;name,education;concentration;id,education;concentration;name,education;degree;id,education;degree;name,education;school;id,education;school;name,education;type,education;with;id,education;with;name,education;year;id,education;year;name,first_name,gender,hometown;id,hometown;name,id,languages;id,languages;name,last_name,locale,location,location;id,location;name,middle_name,name,political,religion,work;description,work;employer;id,work;employer;name,work;end_date,work;from;id,work;from;name,work;location;id,work;location;name,work;position;id,work;position;name,work;projects;description,work;projects;end_date,work;projects;from;id,work;projects;from;name,work;projects;id,work;projects;name,work;projects;start_date,work;projects;with;id,work;projects;with;name,work;start_date,work;with;id,work;with;name
5322.0,,,,,,,,,,2.0,2.0,18256.0,17199.0,1.0,,,7.0,6.0,7575.0,0.0,1038.0,1032.0,21153.0,,,13298.0,6.0,,234.0,234.0,1354.0,20975.0,,,3683.0,14775.0,14211.0,5.0,,,,,6579.0,6401.0,,,,,,,,,,115.0,,
,,,,,,,,,,,,,,,,,,,1462.0,0.0,,,21154.0,,,13299.0,0.0,,,,,20976.0,,,,,,,,,,,,,,,,,,,,,,,,
3460.0,,,,,,,,7.0,7.0,2.0,2.0,6556.0,924.0,2.0,,,4.0,4.0,7576.0,1.0,664.0,660.0,21155.0,2.0,2.0,13300.0,1.0,,234.0,234.0,1355.0,20977.0,,,,14776.0,2086.0,9.0,,,,,,,,,,,,,,,,73.0,,
955.0,,,,,,,,469.0,436.0,1069.0,1052.0,15228.0,14338.0,2.0,,,21.0,17.0,4537.0,0.0,3885.0,3871.0,21156.0,350.0,270.0,13301.0,1.0,,245.0,245.0,,20978.0,,,,14778.0,14213.0,77.0,,,826.0,810.0,458.0,447.0,,,,,,,,,,177.0,,
993.0,,,,,,,,,,,,18264.0,17207.0,1.0,,,15.0,13.0,2829.0,1.0,,,21157.0,,,8761.0,1.0,,395.0,393.0,1356.0,20979.0,,,,14779.0,14214.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7577.0,1.0,,,21158.0,,,13302.0,1.0,,767.0,760.0,,20980.0,,,,,,,,,,,,,,,,,,,,,,,,
1129.0,,,,,,,,253.0,245.0,,,18265.0,17208.0,1.0,,,0.0,0.0,3386.0,1.0,529.0,526.0,21159.0,,,1865.0,0.0,,391.0,389.0,,20981.0,,,,14784.0,14219.0,119.0,,,572.0,561.0,28.0,27.0,,,,,,,,,,84.0,,
163.0,,,,,,,,,,,,12568.0,11869.0,1.0,,,7.0,6.0,2734.0,0.0,,,21160.0,,,13303.0,1.0,,,,,20982.0,,,,11355.0,10962.0,5.0,,,,,,,,,,,,,,,,2.0,,
1903.0,,,,,,,,159.0,156.0,2.0,2.0,6556.0,924.0,2.0,,,5.0,5.0,1423.0,0.0,529.0,526.0,21161.0,,,13304.0,1.0,,234.0,234.0,,20983.0,,,,12070.0,11632.0,89.0,,,40.0,40.0,6583.0,6405.0,,,,,,,,,,35.0,,
3815.0,,,,1719.0,1685.0,,,,,2.0,2.0,18269.0,17212.0,2.0,,,57.0,6.0,3506.0,0.0,501.0,498.0,21162.0,19.0,17.0,4064.0,1.0,,391.0,389.0,,20984.0,101.0,14.0,,14789.0,14224.0,5.0,,,,,,,,86.0,,,1043.0,1040.0,112.0,719.0,719.0,2.0,,
,,,,,,,,,,,,,,,,,,,1506.0,0.0,,,21163.0,,,3942.0,1.0,,,,,20985.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13597.0,12791.0,1.0,,,,,1423.0,0.0,,,21164.0,,,3918.0,1.0,,236.0,236.0,,20986.0,,,,14790.0,14225.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7578.0,1.0,,,21165.0,,,13305.0,1.0,,,,,20987.0,,,,,,,,,,,,,,,,,,,,,,,,
1658.0,,,,,,,,4512.0,4321.0,2.0,2.0,18273.0,17216.0,2.0,,,23.0,19.0,2950.0,1.0,529.0,526.0,21166.0,,,4721.0,1.0,,391.0,389.0,,20988.0,,,,14791.0,14226.0,,,,,,90.0,88.0,,,,,,,,,,2.0,,
,,,,,,,,,,2.0,2.0,962.0,924.0,2.0,,,1.0,1.0,41.0,1.0,,,21167.0,,,13306.0,1.0,,,,,20989.0,,,,,,,,,,,,,,,,,,,,,,,,
,,1046.0,1043.0,957.0,936.0,3807.0,2685.0,4227.0,4052.0,2.0,2.0,1053.0,1011.0,2.0,,,10.0,9.0,3334.0,0.0,1193.0,1187.0,21168.0,,,3974.0,1.0,,234.0,234.0,,20990.0,,,3684.0,14793.0,14228.0,82.0,,,69.0,69.0,95.0,93.0,,,,,,,,,,84.0,,
6008.0,,,,,,,,,,,,6556.0,924.0,2.0,,,,,3157.0,1.0,529.0,526.0,21169.0,68.0,61.0,1940.0,1.0,,234.0,234.0,,20991.0,,,,,,,,,,,,,,,,,,,,,,,,
2069.0,,,,,,,,,,,,18275.0,17218.0,0.0,,,,,4373.0,1.0,,,21170.0,,,13307.0,1.0,,,,,20992.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,5921.0,0.0,,,21171.0,,,13308.0,1.0,,,,,20993.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2974.0,1.0,,,21172.0,,,13309.0,1.0,,,,,20994.0,,,,,,,,,,,,,,,,,,,,,,,,
217.0,,,,,,,,248.0,240.0,2.0,2.0,8670.0,8227.0,1.0,,,11.0,8.0,4191.0,0.0,168.0,168.0,21173.0,113.0,97.0,13310.0,1.0,,234.0,234.0,1357.0,20995.0,,,,5834.0,5688.0,3.0,,,712.0,699.0,2202.0,2123.0,,,,,,,,,,29.0,,
6019.0,,,,,,,,,,,,9156.0,8674.0,0.0,,,,,7365.0,1.0,,,21174.0,,,13311.0,1.0,,,,,20996.0,,,,10688.0,10329.0,,,,,,,,,,,,,,,,,,,
5794.0,,,,,,,,,,,,4844.0,4610.0,1.0,4141.0,4118.0,19.0,16.0,6509.0,0.0,40.0,40.0,21175.0,,,13312.0,1.0,,43.0,43.0,,20997.0,,,,12855.0,12376.0,5.0,,,322.0,314.0,,,,,,,,,,,,2.0,,
967.0,,,,427.0,416.0,,,,,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,163.0,1.0,1514.0,1508.0,21176.0,,,3946.0,1.0,,1058.0,1051.0,,20998.0,,,,10618.0,10263.0,57.0,,,716.0,703.0,6585.0,6407.0,,,,,,,,,,62.0,,
1048.0,,,,,,,,,,,,,,,,,,,1416.0,1.0,501.0,498.0,21177.0,,,13313.0,1.0,,395.0,393.0,,20999.0,,,,,,,,,,,,,,,,,,,,,,,,
61.0,,,,,,,,,,,,6627.0,6295.0,1.0,,,19.0,16.0,3289.0,0.0,735.0,730.0,21178.0,,,4904.0,1.0,,154.0,154.0,,21000.0,,,,897.0,885.0,5.0,,,,,,,,,,,,,,,,2.0,,
168.0,,1047.0,1044.0,499.0,488.0,3808.0,3776.0,8.0,8.0,77.0,73.0,18282.0,17225.0,2.0,2513.0,2501.0,19.0,16.0,3443.0,0.0,505.0,502.0,21179.0,,,13314.0,1.0,,391.0,389.0,,21001.0,,,,14798.0,14233.0,33.0,,,572.0,561.0,6587.0,6409.0,,,,,,,,,,79.0,,
,,,,,,,,,,1072.0,1055.0,2797.0,2666.0,2.0,,,0.0,0.0,7579.0,0.0,501.0,498.0,21180.0,,,11871.0,1.0,,395.0,393.0,,21002.0,,,,,,,,,,,,,,,,,,,,,,,,
3102.0,,,,,,,,,,2.0,2.0,18287.0,17230.0,2.0,,,19.0,16.0,4821.0,1.0,444.0,441.0,21181.0,,,13315.0,1.0,,287.0,287.0,,21003.0,,,,2122.0,2086.0,,,,,,,,,,,,,,,,,,,
228.0,,,,,,,,,,,,12568.0,11869.0,1.0,,,,,7580.0,1.0,,,21182.0,,,13316.0,1.0,,236.0,236.0,1358.0,21004.0,,,,,,,,,,,,,,,,,,,,,,,,
4850.0,,,,,,,,,,294.0,286.0,5638.0,5366.0,2.0,,,27.0,23.0,3333.0,1.0,,,21183.0,,,4765.0,1.0,,354.0,353.0,,21005.0,,,,14800.0,14235.0,63.0,,,572.0,561.0,6591.0,6413.0,,,,,,,,,,58.0,,
,,,,,,,,,,,,,,,,,,,3473.0,0.0,,,21184.0,,,13317.0,0.0,,,,,21006.0,,,,,,,,,,,,,,,,,,,,,,,,
1230.0,,,,,,,,4513.0,4322.0,,,18227.0,17171.0,2.0,,,1.0,1.0,7581.0,0.0,13.0,13.0,21185.0,113.0,97.0,13318.0,1.0,,81.0,81.0,,21007.0,,,,817.0,807.0,1.0,,,103.0,103.0,1841.0,1766.0,,,,,,,,,,54.0,,
,,,,427.0,416.0,,,44.0,44.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,4595.0,1.0,,,21186.0,,,13319.0,0.0,,234.0,234.0,,21008.0,,,,14803.0,14238.0,78.0,,,572.0,561.0,337.0,329.0,,,,,,,,,,101.0,,
111.0,,,,,,,,7.0,7.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,3565.0,0.0,3886.0,3872.0,21187.0,,,13320.0,1.0,,234.0,234.0,,21009.0,,,,14804.0,14239.0,11.0,,,,,6593.0,6415.0,,,,,,,,,,79.0,,
6020.0,,,,,,,,4514.0,4323.0,351.0,342.0,1078.0,1033.0,2.0,,,22.0,18.0,7582.0,0.0,529.0,526.0,21188.0,,,13212.0,1.0,,391.0,389.0,,21010.0,,,,14807.0,14242.0,,,,614.0,602.0,6594.0,6416.0,,,,,,,,,,2.0,,
1967.0,,,,,,,,,,,,,,,,,,,3167.0,0.0,856.0,851.0,21189.0,,,13284.0,0.0,,,,,21011.0,,,,,,,,,,,,,,,,,,,,,,,,
2630.0,,1048.0,1045.0,908.0,889.0,3809.0,3777.0,,,1074.0,1057.0,18293.0,17236.0,2.0,,,4.0,4.0,7583.0,1.0,2243.0,2544.0,21190.0,,,4887.0,1.0,,50.0,50.0,,21012.0,,,,14809.0,14244.0,5.0,,,,,,,,,,,,,,,,2.0,,
458.0,,,,,,,,,,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,4412.0,1.0,40.0,40.0,21191.0,,,5208.0,1.0,,234.0,234.0,,21013.0,,,,11235.0,10846.0,5.0,,,,,337.0,329.0,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,6875.0,0.0,,,21192.0,,,5914.0,1.0,,,,,21014.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4516.0,4325.0,348.0,340.0,464.0,452.0,2.0,,,8.0,7.0,5611.0,0.0,529.0,526.0,21193.0,225.0,176.0,4031.0,1.0,,391.0,389.0,,18315.0,,,,14811.0,14246.0,19.0,,,,,6595.0,6417.0,,,,,,,,,,26.0,,
5370.0,,,,,,,,,,,,6249.0,5942.0,1.0,,,23.0,19.0,3167.0,0.0,3882.0,3868.0,21194.0,53.0,48.0,5450.0,1.0,,494.0,489.0,,21015.0,,,,,,,,,,,,,,,,,,,,,,,,
4860.0,,,,,,,,22.0,22.0,93.0,89.0,18297.0,17240.0,2.0,,,11.0,8.0,2079.0,1.0,,,21195.0,,,1945.0,1.0,,81.0,81.0,,21016.0,,,,14812.0,14247.0,,,,,,4418.0,4279.0,,,,,,,,,,23.0,,
,,,,,,,,4518.0,4327.0,,,11827.0,2633.0,2.0,,,8.0,7.0,6149.0,1.0,,,21196.0,,,13321.0,1.0,,234.0,234.0,,21017.0,,,,10167.0,9841.0,9.0,,,11.0,11.0,382.0,374.0,,,,,,,,,,41.0,,
6021.0,,,,,,,,,,,,,,,,,,,7584.0,1.0,,,21197.0,,,4899.0,1.0,,234.0,234.0,,21018.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,33.0,0.0,,,21198.0,,,13322.0,1.0,,,,,21019.0,,,,,,,,,,,,,,,,,,,,,,,,
1885.0,,,,,,,,2782.0,2653.0,255.0,247.0,12331.0,11653.0,2.0,,,29.0,25.0,2800.0,1.0,3887.0,3873.0,21199.0,,,4701.0,1.0,,234.0,234.0,,21020.0,,,,252.0,251.0,79.0,,,56.0,56.0,149.0,145.0,,,,,,,,,,121.0,,
,,,,,,,,,,,,,,,,,,,383.0,0.0,,,21200.0,,,13323.0,0.0,,322.0,321.0,1359.0,21021.0,,,,,,,,,,,,,,,,,,,,,,,,
6022.0,,,,,,,,,,,,,,,,,,,3167.0,0.0,,,21201.0,,,13324.0,1.0,,391.0,389.0,,21022.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,19.0,1.0,,,21202.0,,,13325.0,1.0,,,,,21023.0,,,,,,,,,,,,,,,,,,,,,,,,
1094.0,,,,,,,,,,,,1043.0,1001.0,1.0,,,8.0,7.0,2748.0,,,,21203.0,,,7606.0,1.0,,,,,21024.0,,,,10255.0,9924.0,5.0,,,,,379.0,371.0,,,,,,,,,,2.0,,
4977.0,,,,,,,,248.0,240.0,2.0,2.0,6556.0,924.0,2.0,,,6.0,2.0,542.0,0.0,57.0,57.0,21204.0,,,983.0,1.0,,234.0,234.0,,21025.0,,,,880.0,869.0,65.0,,,,,5543.0,5379.0,,2.0,,,1044.0,1041.0,115.0,,,63.0,,
764.0,,,,,,,,,,,,18206.0,17150.0,0.0,,,,,7585.0,1.0,,,21205.0,,,13326.0,1.0,,,,,21026.0,,,,8926.0,8649.0,5.0,,,,,,,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,7586.0,1.0,,,21206.0,,,13327.0,1.0,,,,1360.0,21027.0,,,,,,,,,,,,,,,,,,,,,,,,
5110.0,,,,,,,,,,,,15184.0,14296.0,1.0,,,5.0,5.0,7587.0,1.0,3888.0,3874.0,21207.0,,,10892.0,1.0,,395.0,393.0,143.0,21028.0,,,,14819.0,11913.0,5.0,,,250.0,246.0,6598.0,6420.0,,,,,,,,,,2.0,,
6023.0,,,,,,,,,,,,17542.0,16533.0,1.0,,,31.0,27.0,4537.0,0.0,,,21208.0,,,3901.0,1.0,,9.0,9.0,,20021.0,,,,,,,,,,,,,,,,,,,,,,,,
2143.0,,,,,,,,3648.0,3494.0,,,12568.0,11869.0,1.0,,,4.0,4.0,7588.0,0.0,1755.0,1746.0,21209.0,,,13328.0,1.0,,1166.0,1159.0,,21029.0,,,,,,,,,,,,,,,,,,,,,,,,
548.0,,,,,,,,652.0,601.0,2.0,2.0,6556.0,924.0,2.0,,,,,3677.0,,,,21210.0,,,5307.0,1.0,,,,,21030.0,,,,,,,,,,,,,,,,,,,,,,,,
1440.0,,,,,,,,,,,,13626.0,12843.0,2.0,4142.0,4119.0,,,7589.0,0.0,856.0,851.0,21211.0,,,13329.0,0.0,,236.0,236.0,,21031.0,,,3685.0,14821.0,14255.0,,,,1504.0,1484.0,,,,,,,,,,,,35.0,,
,,,,,,,,4522.0,4331.0,2.0,2.0,3178.0,3020.0,2.0,,,5.0,5.0,3174.0,,3882.0,3868.0,21212.0,,,13295.0,1.0,,395.0,393.0,,21032.0,,,3687.0,12693.0,12223.0,110.0,,,250.0,246.0,905.0,870.0,,,,,,,,,,58.0,,
911.0,,,,,,,,,,,,4731.0,4506.0,2.0,4143.0,4120.0,38.0,34.0,7590.0,1.0,,,21213.0,,,258.0,1.0,,1006.0,999.0,432.0,21033.0,,,,,,,,,,,,,,,,,,,,,,,,
945.0,,,,,,,,7.0,7.0,,,18307.0,17250.0,1.0,,,19.0,16.0,7591.0,1.0,501.0,498.0,21214.0,,,13330.0,1.0,,391.0,389.0,,21034.0,,,,14822.0,13247.0,,,,572.0,561.0,1435.0,1371.0,,,,,,,,,,54.0,,
780.0,,,,102.0,98.0,,,17.0,17.0,2.0,2.0,16730.0,15764.0,2.0,,,1.0,1.0,7592.0,0.0,3889.0,3875.0,21215.0,,,8138.0,1.0,,112.0,112.0,,21035.0,,,,34.0,34.0,9.0,,,,,,,,,,,,,,,,73.0,,
4868.0,,1049.0,1046.0,1010.0,988.0,3810.0,3778.0,79.0,79.0,178.0,170.0,1095.0,1050.0,2.0,,,5.0,5.0,4915.0,0.0,1728.0,1719.0,21216.0,,,13268.0,1.0,,185.0,185.0,,21036.0,,,,14824.0,14257.0,,,,925.0,908.0,2238.0,2159.0,,,,,,,,,,25.0,,
2033.0,,,,,,,,,,2.0,2.0,18311.0,17253.0,2.0,4144.0,4121.0,20.0,15.0,7593.0,0.0,501.0,498.0,21217.0,,,13197.0,1.0,,43.0,43.0,,21037.0,,,,261.0,259.0,107.0,,,,,1069.0,1018.0,,,,,,,,,,121.0,,
,,,,,,,,,,,,,,,,,,,3635.0,1.0,,,21218.0,,,133.0,1.0,,,,1361.0,21038.0,,,,,,,,,,,,,,,,,,,,,,,,
499.0,228.0,,,1763.0,1729.0,,,,,,,18314.0,17256.0,2.0,,,7.0,6.0,3524.0,1.0,3890.0,3876.0,21219.0,,,7585.0,1.0,,395.0,393.0,,21039.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,13298.0,12535.0,0.0,4145.0,4122.0,,,7594.0,0.0,,,21220.0,,,2700.0,1.0,,,,,21040.0,,,,,,,,,,,,,,,,,,,,,,,,
4897.0,,,,,,,,,,,,18317.0,17259.0,2.0,4146.0,4123.0,31.0,27.0,7595.0,0.0,3891.0,3877.0,21221.0,,,4845.0,0.0,,391.0,389.0,,21041.0,,,,14828.0,14261.0,,,,,,4367.0,703.0,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,178.0,1.0,,,21222.0,,,13331.0,1.0,,,,,21042.0,,,,,,,,,,,,,,,,,,,,,,,,
31.0,,,,,,,,,,,,4758.0,4532.0,1.0,,,33.0,29.0,1474.0,0.0,2289.0,2280.0,21223.0,,,13332.0,1.0,,1698.0,1691.0,,21043.0,,,,3859.0,3785.0,18.0,,,322.0,314.0,,,,,,,,,,,,25.0,,
6024.0,,,,,,,,105.0,105.0,43.0,41.0,18227.0,17171.0,2.0,,,1.0,1.0,7596.0,0.0,290.0,290.0,21224.0,,,953.0,16.0,,1645.0,1638.0,,21044.0,,,3690.0,14832.0,14265.0,68.0,,,2056.0,148.0,427.0,418.0,,,,,,,,,,26.0,,
,,,,,,,,,,,,,,,,,,,1690.0,,,,21225.0,,,93.0,1.0,,,,,21045.0,,,,,,,,,,,,,,,,,,,,,,,,
193.0,,,,,,,,,,,,18321.0,17262.0,1.0,4147.0,4124.0,37.0,33.0,1490.0,0.0,1108.0,1102.0,21226.0,,,13333.0,1.0,,64.0,64.0,,21046.0,,,,3192.0,3131.0,5.0,,,50.0,50.0,,,,,,,,,,,,2.0,,
,,,,,,,,,,,,,,,,,,,2055.0,0.0,,,21227.0,,,13334.0,1.0,,,,,21047.0,,,,,,,,,,,,,,,,,,,,,,,,
6025.0,,,,1764.0,1730.0,,,,,,,4758.0,4532.0,1.0,,,5.0,5.0,7520.0,0.0,,,21228.0,720.0,570.0,7715.0,1.0,,2648.0,2638.0,,21048.0,,,,284.0,282.0,,,,,,,,,,,,,,,,,,,
6026.0,,,,,,,,4525.0,4334.0,,,18323.0,17264.0,1.0,,,8.0,7.0,60.0,0.0,3892.0,3878.0,21229.0,,,133.0,1.0,,81.0,81.0,,21049.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,2878.0,1.0,,,21230.0,,,4083.0,1.0,,,,,21050.0,,,,,,,,,,,,,,,,,,,,,,,,
6027.0,,,,,,,,,,,,18325.0,17265.0,2.0,,,,,7597.0,,,,21231.0,,,7651.0,1.0,,,,1362.0,21051.0,,,,14835.0,14268.0,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7598.0,0.0,,,21232.0,,,7698.0,1.0,,,,48.0,21052.0,,,,,,,,,,,,,,,,,,,,,,,,
780.0,,,,,,,,,,,,,,,,,,,7599.0,1.0,856.0,851.0,21233.0,,,1898.0,1.0,,236.0,236.0,,21053.0,,,,,,,,,,,,,,,,,,,,,,,,
144.0,,,,,,,,,,,,962.0,924.0,2.0,,,1.0,1.0,7600.0,1.0,282.0,282.0,21234.0,,,13335.0,1.0,,234.0,234.0,,21054.0,,,3691.0,4750.0,4646.0,31.0,,,157.0,157.0,6599.0,6421.0,,,,,,,,,,116.0,,
5904.0,,,,,,,,,,,,,,,,,,,7601.0,1.0,,,21235.0,,,7663.0,1.0,,,,,21055.0,,,,,,,,,,,,,,,,,,,,,,,,
1602.0,,,,,,,,17.0,17.0,2.0,2.0,6556.0,924.0,2.0,4148.0,4125.0,1.0,1.0,7602.0,1.0,,,21236.0,,,13336.0,1.0,,,,,21056.0,,,,34.0,34.0,11.0,,,,,6600.0,6422.0,,,,,,,,,,34.0,,
6028.0,,,,,,,,,,,,3605.0,3439.0,1.0,,,23.0,19.0,7603.0,0.0,3216.0,3206.0,21237.0,,,3948.0,1.0,,,,,21057.0,,,,14837.0,14270.0,5.0,,,,,6601.0,6423.0,,,,,,,,,,2.0,,
6029.0,,,,,,,,,,,,18331.0,17270.0,1.0,,,33.0,29.0,7604.0,0.0,856.0,851.0,21238.0,,,13337.0,0.0,,,,,21058.0,,,,14838.0,14271.0,34.0,,,,,,,,,,,,,,,,65.0,,
,,,,,,,,,,,,,,,,,,,7605.0,1.0,,,21239.0,,,2476.0,1.0,,,,,21059.0,,,,,,,,,,,,,,,,,,,,,,,,
706.0,,,,,,,,,,1077.0,1060.0,3961.0,3782.0,2.0,,,23.0,19.0,7606.0,0.0,611.0,608.0,21240.0,620.0,494.0,3916.0,1.0,,2649.0,2639.0,,21060.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,5241.0,4986.0,1.0,,,23.0,19.0,7607.0,0.0,529.0,526.0,21241.0,,,13338.0,0.0,,9.0,9.0,,21061.0,,,,14840.0,14273.0,,,,,,,,,,,,,,,,,,,
4599.0,,,,,,,,,,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,7608.0,0.0,40.0,40.0,21242.0,,,13339.0,1.0,,234.0,234.0,1363.0,21062.0,,,3692.0,14842.0,14275.0,5.0,,,,,,,,,,,,,,,,2.0,,
502.0,,,,,,,,,,,,18336.0,17275.0,2.0,,,,,1816.0,1.0,24.0,24.0,21243.0,,,13340.0,1.0,,313.0,312.0,,21063.0,,,,14843.0,14276.0,,,,,,,,,,,,,,,,,,,
672.0,,,,,,,,4526.0,4335.0,2.0,2.0,6697.0,6361.0,2.0,,,2.0,2.0,4595.0,1.0,501.0,498.0,21244.0,350.0,270.0,13272.0,0.0,,564.0,558.0,,21064.0,,,,14844.0,14277.0,24.0,,,56.0,56.0,5844.0,5674.0,,,,,,,,,,25.0,,
,,,,,,,,,,,,,,,,,,,3167.0,0.0,,,21245.0,,,13341.0,1.0,,,,,21065.0,,,,,,,,,,,,,,,,,,,,,,,,
6030.0,,,,,,,,1884.0,1787.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,1359.0,0.0,,,21246.0,,,13342.0,1.0,,234.0,234.0,,21066.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,4528.0,4337.0,43.0,41.0,18341.0,17280.0,2.0,,,7.0,6.0,7609.0,1.0,1114.0,1108.0,21247.0,,,3950.0,1.0,,,,,21067.0,,,,14845.0,14278.0,,,,,,4900.0,4751.0,,,,,,,,,,52.0,,
,,,,,,,,,,,,,,,,,,,2735.0,0.0,,,21248.0,,,1898.0,0.0,,,,,21068.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,3365.0,1.0,,,21249.0,,,13343.0,1.0,,,,,21069.0,,,,,,,,,,,,,,,,,,,,,,,,
6031.0,,,,,,,,,,,,6433.0,6111.0,0.0,,,,,7610.0,1.0,,,21250.0,,,13344.0,1.0,,2380.0,2370.0,,21070.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,5371.0,0.0,,,21251.0,,,13345.0,1.0,,43.0,43.0,,21071.0,,,,,,,,,,,,,,,,,,,,,,,,
2027.0,,,,,,,,2072.0,1972.0,2.0,2.0,7304.0,6947.0,2.0,,,5.0,5.0,7611.0,1.0,1469.0,1463.0,21252.0,,,13346.0,1.0,,564.0,558.0,,21072.0,,,,14848.0,14281.0,5.0,333.0,333.0,2057.0,2025.0,6602.0,6424.0,,,,,,,,,,2.0,1345.0,1345.0
6032.0,,,,,,,,4529.0,4338.0,29.0,29.0,66.0,66.0,2.0,,,,,2883.0,0.0,,,21253.0,,,11964.0,1.0,,652.0,646.0,,21073.0,,,,14850.0,14283.0,5.0,,,1207.0,1190.0,4092.0,3961.0,,,,,,,,,,17.0,,
,,,,,,,,,,,,,,,,,,,7612.0,1.0,,,21254.0,,,7604.0,1.0,,,,,21074.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7613.0,1.0,,,21255.0,,,4941.0,0.0,,,,,21075.0,,,,,,,,,,,,,,,,,,,,,,,,
1032.0,,,,,,,,4530.0,4339.0,,,962.0,924.0,2.0,,,1.0,1.0,133.0,0.0,92.0,92.0,21256.0,313.0,243.0,13347.0,1.0,,112.0,112.0,,21076.0,,,3693.0,11791.0,11367.0,30.0,,,,,6604.0,6426.0,,,,,,,,,,128.0,,
1343.0,,,,,,,,2995.0,2860.0,,,1093.0,1048.0,1.0,,,21.0,17.0,821.0,1.0,1502.0,1496.0,21257.0,,,2984.0,1.0,,599.0,593.0,,21077.0,,,,14854.0,3934.0,,,,,,6605.0,6427.0,,,,,,,,,,2.0,,
1037.0,,,,,,,,7.0,7.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,7614.0,1.0,40.0,40.0,21258.0,,,13348.0,1.0,,234.0,234.0,,21078.0,,,,14855.0,14287.0,,,,,,,,,,,,,,,,,,,
2432.0,,,,,,,,2533.0,2426.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,1622.0,1.0,,,21259.0,,,895.0,1.0,,81.0,81.0,,21079.0,,,3694.0,14856.0,14288.0,,,,716.0,703.0,133.0,129.0,,,,,,,,,,,,
1275.0,,,,,,,,80.0,80.0,2.0,2.0,6556.0,924.0,2.0,,,1.0,1.0,133.0,0.0,3893.0,3879.0,21260.0,,,13349.0,1.0,,234.0,234.0,,21080.0,,,3699.0,14861.0,14293.0,8.0,,,716.0,703.0,161.0,157.0,,,,,,,,,,132.0,,
,,,,,,,,,,,,,,,,,,,7615.0,0.0,,,21261.0,,,1916.0,1.0,,,,,21081.0,,,,,,,,,,,,,,,,,,,,,,,,
325.0,,,,,,,,20.0,20.0,1078.0,1061.0,962.0,924.0,2.0,,,2.0,2.0,7616.0,1.0,3894.0,3880.0,21262.0,,,13350.0,1.0,,81.0,81.0,,21082.0,,,,11969.0,11532.0,17.0,,,63.0,63.0,1143.0,1089.0,,,,,,,,,,79.0,,
,,,,,,,,,,,,6556.0,924.0,2.0,,,1.0,1.0,2175.0,0.0,,,21263.0,,,13351.0,1.0,,,,,21083.0,,,,,,,,,,,,,,,,,,,,,,,,
2305.0,,,,,,,,248.0,240.0,,,14475.0,13623.0,1.0,,,38.0,34.0,7617.0,0.0,302.0,302.0,21264.0,,,13352.0,1.0,,138.0,138.0,,21084.0,,,,,,,,,,,,,,,,,,,,,,,,
262.0,,,,,,,,,,,,13659.0,12874.0,1.0,,,22.0,18.0,7618.0,1.0,501.0,498.0,21265.0,,,2871.0,1.0,,395.0,393.0,,21085.0,,,,,,,,,,,,,,,,,,,,,,,,
266.0,,,,,,,,,,,,,,,,,,,7455.0,1.0,,,21266.0,,,11780.0,1.0,,64.0,64.0,,21086.0,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,7619.0,1.0,,,21267.0,,,13353.0,1.0,,,,1364.0,21087.0,,,,,,,,,,,,,,,,,,,,,,,,
